station,valid,tmpf,dwpf,relh,sknt,ceiling
PAFA,8/14/2023 1:36,69,44,40.47,12,15000
PAFA,5/6/2024 3:53,56,27,32.59,12,15000
PAFA,6/26/2023 8:00,62,47,57.43,11,15000
PAFA,9/10/2023 5:53,57,43,59.4,9,15000
PAFA,8/14/2023 2:13,67,46,46.78,7,15000
PAFA,6/11/2023 15:53,58,36,43.78,7,15000
PAFA,2/27/2023 2:53,-0.9,-13,55.56,6,15000
PAFA,8/4/2024 6:53,57,53,86.45,5,15000
PAFA,8/24/2023 18:53,61,55,80.61,5,15000
PAFA,8/24/2023 19:53,63,55,75.11,5,15000
PAFA,8/14/2023 2:36,69,46,43.67,5,15000
PAFA,8/14/2023 2:53,68,45,43.51,5,15000
PAFA,5/27/2023 10:53,44,41,88.77,4,15000
PAFA,2/15/2023 7:53,-0.9,-8,71.14,4,15000
PAFA,6/25/2023 3:53,67,55,65.56,4,15000
PAFA,5/6/2023 17:53,44,26.1,48.88,4,15000
PAFA,5/27/2023 9:53,48,44,86.28,3,15000
PAFA,8/4/2024 5:53,59,53,80.46,3,15000
PAFA,11/30/2023 19:53,18,12,76.97,3,15000
PAFA,12/3/2023 23:53,-10,-17,70.37,3,15000
PAFA,12/3/2023 22:53,-10,-18,66.86,3,15000
PAFA,5/21/2023 12:53,52,38,58.48,3,15000
PAFA,8/6/2024 18:53,74,51,44.44,3,15000
PAFA,11/30/2023 21:33,19,13,77.06,0,15000
PAFA,4/8/2023 14:53,-0.9,-8,71.14,0,15000
PAFA,12/20/2023 20:53,-6,-13,70.87,0,15000
PAFA,12/3/2023 21:53,-11,-19,66.72,0,15000
PAFA,12/10/2023 16:53,-14,-22,66.3,0,15000
PAFA,5/4/2024 14:53,44,30,57.59,0,15000
PAFA,5/11/2024 8:53,41,23,48.39,0,15000
PAFA,6/3/2024 6:53,61,40,45.85,0,15000
PAFA,8/14/2023 1:53,67,45,45.04,9,15000
PAFA,6/28/2023 6:53,67,45,45.19,5,15000
PAFA,6/17/2023 9:53,61,45,55.57,3,15000
PAFA,5/9/2024 7:53,48,32,53.67,0,15000
PAFA,5/6/2024 4:53,54,27,35.05,14,15000
PAFA,6/26/2023 5:53,70,37,29.81,14,15000
PAFA,7/13/2024 22:53,70,45,40.63,11,15000
PAFA,8/14/2023 0:53,71,48,43.98,8,15000
PAFA,7/23/2023 2:53,80,57,45.36,7,15000
PAFA,7/23/2023 3:53,77,57,50.07,4,15000
PAFA,7/13/2024 4:53,71,49,45.66,4,15000
PAFA,6/3/2024 0:53,70,34,26.46,4,15000
PAFA,12/14/2023 5:09,-2,-6,82.58,3,15000
PAFA,12/14/2023 4:53,-1,-6,78.77,3,15000
PAFA,8/4/2024 3:53,61,53,74.93,3,15000
PAFA,7/13/2024 5:53,69,53,56.69,3,15000
PAFA,3/18/2023 2:53,15.1,1,52.93,3,15000
PAFA,3/18/2023 1:53,17.1,1,48.53,3,15000
PAFA,3/18/2023 3:53,14,1.9,57.91,0,15000
PAFA,3/18/2023 0:53,19,1,44.72,0,15000
PAFA,7/13/2023 8:53,60,51,72.13,4,15000
PAFA,7/13/2023 6:53,64,51,62.85,4,15000
PAFA,7/13/2023 7:53,60,53,77.65,3,15000
PAFA,8/29/2023 6:53,53,45,74.16,6,15000
PAFA,7/13/2023 9:53,56,52,86.71,5,15000
PAFA,10/11/2023 6:53,23,19,84.39,4,15000
PAFA,8/29/2023 7:53,52,46,79.92,4,15000
PAFA,10/11/2024 5:53,31,27,84.92,3,15000
PAFA,1/1/2023 22:53,12.9,7,76.82,3,15000
PAFA,3/6/2024 4:53,21,15,77.25,7,15000
PAFA,7/17/2024 5:53,59,47,64.36,3,15000
PAFA,2/22/2023 23:53,12.9,3,63.96,6,15000
PAFA,8/24/2023 17:44,58,54,86.51,4,15000
PAFA,8/24/2023 17:53,58,54,86.51,3,15000
PAFA,9/2/2024 1:53,59,43,55.28,3,15000
PAFA,9/2/2024 0:53,58,43,57.3,0,15000
PAFA,2/21/2024 19:53,19,14,80.52,4,15000
PAFA,1/23/2023 1:53,-18,-24,73.12,0,15000
PAFA,6/28/2024 8:53,64,50,60.34,4,15000
PAFA,9/5/2023 18:53,50,44,79.76,4,15000
PAFA,1/18/2024 2:34,3,-2,79.14,5,15000
PAFA,1/18/2024 2:53,4,-1,79.23,3,15000
PAFA,1/18/2024 3:42,2,-3,79.04,3,15000
PAFA,5/26/2023 3:53,73,42,32.84,15,14000
PAFA,12/24/2023 18:53,18,12,76.97,13,14000
PAFA,6/29/2024 0:53,78,53,41.88,13,14000
PAFA,1/12/2025 21:53,45,25,45.12,11,14000
PAFA,3/16/2023 6:53,-0.9,-14.1,52.57,10,14000
PAFA,1/12/2025 19:53,43,26,50.77,10,14000
PAFA,10/12/2024 11:53,41,22,46.39,10,14000
PAFA,1/11/2025 0:53,16,10,76.77,9,14000
PAFA,10/29/2024 17:53,23,15,70.99,9,14000
PAFA,5/31/2023 15:53,48,38,67.87,9,14000
PAFA,1/12/2025 14:53,37,27,66.82,9,14000
PAFA,1/12/2025 20:53,41,26,54.84,9,14000
PAFA,5/16/2023 21:53,69,27,20.54,9,14000
PAFA,5/16/2023 22:53,70,27,19.92,9,14000
PAFA,12/24/2023 19:53,18,12,76.97,8,14000
PAFA,6/11/2023 11:53,54,45,71.5,8,14000
PAFA,11/9/2023 0:53,31,19,60.67,8,14000
PAFA,8/11/2024 0:53,60,44,55.42,8,14000
PAFA,5/3/2023 23:53,47,25,41.99,8,14000
PAFA,5/25/2023 5:53,63,38,39.36,8,14000
PAFA,5/16/2023 18:53,61,26.1,26.25,8,14000
PAFA,12/9/2024 22:53,31,26,81.48,7,14000
PAFA,11/9/2023 1:53,28,20,71.56,7,14000
PAFA,11/15/2024 10:53,6,-3,65.76,7,14000
PAFA,2/14/2025 18:53,5,-6,59.6,7,14000
PAFA,2/22/2025 0:53,22,10,59.38,7,14000
PAFA,2/21/2025 23:53,21,8,56.62,7,14000
PAFA,8/27/2024 20:53,63,42,46.16,7,14000
PAFA,5/4/2023 0:53,46,26.1,45.47,7,14000
PAFA,5/20/2023 23:53,71,38,29.74,7,14000
PAFA,5/16/2023 20:53,67,25,20.39,7,14000
PAFA,6/11/2023 12:53,52,44,74.35,6,14000
PAFA,7/15/2024 17:53,57,48,71.81,6,14000
PAFA,2/14/2023 20:53,-0.9,-8,71.14,6,14000
PAFA,8/8/2024 19:53,67,55,65.33,6,14000
PAFA,2/14/2025 19:53,6,-5,59.76,6,14000
PAFA,2/14/2025 20:53,8,-4,57.26,6,14000
PAFA,2/14/2025 21:53,12,-1,55.22,6,14000
PAFA,9/4/2024 20:53,61,39,44.1,6,14000
PAFA,5/16/2023 19:53,64,26.1,23.61,6,14000
PAFA,4/6/2024 15:53,20,16,84.19,5,14000
PAFA,11/29/2023 3:53,22,16,77.34,5,14000
PAFA,1/10/2025 23:53,16,10,76.77,5,14000
PAFA,2/13/2023 11:16,1.9,-4,75.71,5,14000
PAFA,12/22/2024 1:53,2,-4,75.36,5,14000
PAFA,10/1/2023 12:53,34,27,75.26,5,14000
PAFA,10/1/2023 9:53,35,27,72.32,5,14000
PAFA,11/9/2024 1:53,22,14,70.88,5,14000
PAFA,11/9/2024 0:53,21,13,70.76,5,14000
PAFA,2/26/2023 1:53,12.9,5,70.13,5,14000
PAFA,2/22/2025 4:53,14,5,66.82,5,14000
PAFA,2/21/2025 22:53,20,8,59.08,5,14000
PAFA,5/28/2023 13:53,51,36,56.1,5,14000
PAFA,7/3/2023 8:53,66,49,54.01,5,14000
PAFA,7/31/2023 20:53,74,56,53.37,5,14000
PAFA,3/31/2025 1:53,25,7,45.75,5,14000
PAFA,5/6/2023 6:53,49,27,42.32,5,14000
PAFA,3/4/2024 0:53,9,-11,38.93,5,14000
PAFA,12/10/2024 0:53,29,25,84.79,4,14000
PAFA,10/29/2023 19:53,17,12,80.36,4,14000
PAFA,6/19/2023 12:53,48,42,79.91,4,14000
PAFA,1/11/2023 18:53,5,-0.9,76.03,4,14000
PAFA,1/11/2023 17:53,4,-2,75.92,4,14000
PAFA,12/22/2024 2:53,3,-3,75.46,4,14000
PAFA,3/24/2024 13:53,26,19,74.46,4,14000
PAFA,12/19/2024 0:53,-7,-13,74.39,4,14000
PAFA,10/1/2023 10:53,36,28,72.43,4,14000
PAFA,4/6/2024 16:53,27,19,71.45,4,14000
PAFA,2/14/2023 19:53,-4,-11,71.11,4,14000
PAFA,5/31/2023 14:53,47,38,70.73,4,14000
PAFA,6/25/2024 17:13,64,54,69.92,4,14000
PAFA,2/25/2024 4:53,10,2,69.45,4,14000
PAFA,6/20/2024 9:53,58,48,69.27,4,14000
PAFA,3/2/2025 23:53,27,18,68.45,4,14000
PAFA,1/28/2025 20:53,0,-8,68.19,4,14000
PAFA,1/28/2025 21:53,0,-8,68.19,4,14000
PAFA,2/14/2023 18:53,-8,-16.1,66.79,4,14000
PAFA,3/5/2025 20:53,29,19,65.81,4,14000
PAFA,5/17/2024 14:53,44,33,65.01,4,14000
PAFA,2/27/2025 14:53,10,0,63.26,4,14000
PAFA,5/6/2023 16:53,42,26.1,52.78,4,14000
PAFA,3/25/2023 5:53,14,-0.9,50.8,4,14000
PAFA,4/18/2024 6:53,41,24,50.46,4,14000
PAFA,9/4/2024 22:53,60,41,49.39,4,14000
PAFA,6/9/2024 15:53,65,44,46.47,4,14000
PAFA,5/3/2024 19:53,49,24,37.22,4,14000
PAFA,1/16/2024 15:53,11,7,83.56,3,14000
PAFA,9/9/2023 11:53,49,44,82.79,3,14000
PAFA,1/7/2025 9:53,18,13,80.44,3,14000
PAFA,11/28/2023 23:53,17,12,80.36,3,14000
PAFA,1/21/2025 19:53,17,12,80.36,3,14000
PAFA,1/7/2025 8:53,16,11,80.27,3,14000
PAFA,12/23/2023 17:53,9,4,79.67,3,14000
PAFA,1/18/2025 21:53,8,3,79.58,3,14000
PAFA,2/18/2023 20:53,8.1,3,79.23,3,14000
PAFA,7/17/2024 6:53,55,48,77.21,3,14000
PAFA,2/16/2025 12:53,2,-4,75.36,3,14000
PAFA,2/16/2025 13:53,1,-5,75.25,3,14000
PAFA,1/27/2023 9:53,0,-6,75.15,3,14000
PAFA,1/28/2025 18:53,-1,-7,75.04,3,14000
PAFA,3/2/2025 21:53,22,15,74.05,3,14000
PAFA,1/25/2023 5:53,-8,-14.1,73.9,3,14000
PAFA,2/15/2023 21:53,-8,-14.1,73.9,3,14000
PAFA,3/21/2023 16:53,4,-3,72.74,3,14000
PAFA,10/1/2023 11:53,36,28,72.43,3,14000
PAFA,1/27/2023 8:53,1,-6,71.71,3,14000
PAFA,3/5/2025 19:53,26,18,71.33,3,14000
PAFA,4/10/2023 13:53,-9,-16.1,70.14,3,14000
PAFA,6/25/2024 16:53,64,54,69.92,3,14000
PAFA,12/10/2023 22:53,-17,-24,69.47,3,14000
PAFA,12/10/2023 23:53,-17,-25,65.88,3,14000
PAFA,3/25/2023 6:53,5,-4,65.62,3,14000
PAFA,1/24/2024 0:53,-25,-33,64.71,3,14000
PAFA,9/29/2023 18:53,34,22,61.09,3,14000
PAFA,7/31/2023 19:53,72,56,57.1,3,14000
PAFA,8/7/2024 20:53,73,56,55.2,3,14000
PAFA,5/5/2023 6:53,41,26.1,55.07,3,14000
PAFA,7/23/2023 19:53,76,58,53.66,3,14000
PAFA,4/18/2024 3:53,44,28,53.07,3,14000
PAFA,4/18/2024 5:53,41,25,52.61,3,14000
PAFA,2/27/2025 23:53,21,5,49.41,3,14000
PAFA,7/6/2023 18:53,69,49,48.53,3,14000
PAFA,5/24/2023 18:53,61,35,37.81,3,14000
PAFA,6/28/2023 3:53,72,42,33.97,3,14000
PAFA,5/24/2023 19:53,64,34,32.56,3,14000
PAFA,5/4/2024 3:53,56,26,31.27,3,14000
PAFA,9/23/2023 13:53,31,29,92.19,0,14000
PAFA,9/23/2023 14:53,31,29,92.19,0,14000
PAFA,12/9/2024 23:53,30,27,88.44,0,14000
PAFA,12/10/2024 1:53,27,24,88.28,0,14000
PAFA,3/30/2024 12:53,21,17,84.26,0,14000
PAFA,3/30/2024 13:53,21,17,84.26,0,14000
PAFA,12/6/2024 22:53,16,12,83.91,0,14000
PAFA,12/7/2024 0:53,15,11,83.84,0,14000
PAFA,9/5/2024 15:53,46,41,82.58,0,14000
PAFA,4/6/2025 12:53,33,28,81.63,0,14000
PAFA,10/29/2023 22:53,25,20,81.01,0,14000
PAFA,3/30/2024 14:53,21,16,80.69,0,14000
PAFA,12/6/2024 23:53,15,10,80.19,0,14000
PAFA,2/13/2024 3:53,11,6,79.85,0,14000
PAFA,2/18/2023 21:53,10,5,79.76,0,14000
PAFA,8/27/2024 15:53,49,43,79.68,0,14000
PAFA,8/27/2024 14:53,48,42,79.6,0,14000
PAFA,2/13/2024 0:53,8,3,79.58,0,14000
PAFA,2/18/2023 19:53,5,0,79.32,0,14000
PAFA,1/5/2023 17:53,9,4,79.31,0,14000
PAFA,2/6/2023 21:53,3,-2,79.14,0,14000
PAFA,2/12/2024 21:53,3,-2,79.14,0,14000
PAFA,5/1/2023 13:53,32,26.1,78.58,0,14000
PAFA,1/25/2023 4:53,-8,-13,78.1,0,14000
PAFA,12/31/2023 4:53,-8,-13,78.1,0,14000
PAFA,3/24/2024 11:53,26,20,77.71,0,14000
PAFA,2/7/2023 10:53,-11.9,-17,77.32,0,14000
PAFA,5/27/2024 15:53,48,41,76.58,0,14000
PAFA,12/23/2023 16:53,13,7,76.48,0,14000
PAFA,2/18/2025 5:53,13,7,76.48,0,14000
PAFA,1/25/2023 7:53,-9,-15,76.4,0,14000
PAFA,2/18/2023 22:53,15.1,9,76.34,0,14000
PAFA,1/6/2025 20:53,11,5,76.28,0,14000
PAFA,2/18/2023 23:53,17.1,10.9,76.2,0,14000
PAFA,11/23/2023 7:53,9,3,76.08,0,14000
PAFA,11/23/2023 6:53,7,1,75.88,0,14000
PAFA,2/8/2024 0:10,4,-2,75.57,0,14000
PAFA,2/10/2024 14:53,2,-4,75.36,0,14000
PAFA,12/8/2024 23:53,2,-4,75.36,0,14000
PAFA,2/18/2024 11:53,1,-5,75.25,0,14000
PAFA,12/26/2023 18:53,-10,-16,74.05,0,14000
PAFA,1/25/2023 8:53,-11,-17,73.94,0,14000
PAFA,1/25/2023 9:53,-11,-17,73.94,0,14000
PAFA,2/7/2023 11:53,-11,-17,73.94,0,14000
PAFA,2/7/2023 9:53,-9.9,-16.1,73.31,0,14000
PAFA,2/8/2024 0:04,4,-3,72.06,0,14000
PAFA,2/12/2023 0:53,1.9,-5,71.82,0,14000
PAFA,12/22/2024 0:53,1,-6,71.71,0,14000
PAFA,12/24/2023 17:53,28,20,71.56,0,14000
PAFA,3/24/2024 14:53,26,18,71.33,0,14000
PAFA,2/12/2023 1:53,-0.9,-8,71.14,0,14000
PAFA,1/1/2024 3:53,-4,-11,71.11,0,14000
PAFA,7/31/2023 18:53,68,58,70.35,0,14000
PAFA,12/31/2023 23:53,-14,-21,69.86,0,14000
PAFA,2/9/2023 14:53,-16.1,-23.1,69.59,0,14000
PAFA,10/8/2024 1:53,36,27,69.51,0,14000
PAFA,9/29/2023 16:53,30,21,68.81,0,14000
PAFA,1/25/2023 21:53,-6,-14.1,67.06,0,14000
PAFA,2/9/2023 13:53,-14.1,-22,66.64,0,14000
PAFA,5/27/2024 16:53,52,41,66,0,14000
PAFA,7/9/2023 15:53,56,44,64.47,0,14000
PAFA,3/3/2024 18:53,-10,-19,63.5,0,14000
PAFA,2/9/2023 15:53,-15,-24,62.75,0,14000
PAFA,3/5/2025 21:53,32,20,60.81,0,14000
PAFA,9/29/2023 19:53,36,23,58.85,0,14000
PAFA,3/3/2025 23:53,34,21,58.56,0,14000
PAFA,5/6/2023 15:53,40,26.1,57.47,0,14000
PAFA,3/21/2024 23:53,40,22,48.22,0,14000
PAFA,3/21/2024 22:53,38,20,47.9,0,14000
PAFA,5/6/2023 8:53,46,27,47.2,0,14000
PAFA,7/6/2023 19:53,71,49,45.33,0,14000
PAFA,7/23/2023 20:53,79,56,45.2,0,14000
PAFA,5/5/2023 5:53,45,25,45.12,0,14000
PAFA,2/28/2025 0:53,24,5,43.54,0,14000
PAFA,3/22/2023 2:53,30.9,10.9,42.78,0,14000
PAFA,5/4/2024 4:53,54,29,38.05,0,14000
PAFA,3/22/2023 1:53,33,10,37.61,0,14000
PAFA,7/11/2023 3:53,74,46,36.98,0,14000
PAFA,4/18/2024 2:53,48,22,35.53,0,14000
PAFA,5/3/2024 21:53,53,24,32.1,0,14000
PAFA,5/4/2024 2:53,57,26,30.16,0,14000
PAFA,10/12/2024 10:53,42,22,44.63,11,14000
PAFA,12/24/2024 4:53,15,6,66.95,9,14000
PAFA,12/24/2024 5:53,16,6,64.09,8,14000
PAFA,11/7/2024 19:53,23,17,77.44,7,14000
PAFA,10/31/2024 15:53,9,2,72.64,7,14000
PAFA,12/24/2024 6:53,14,6,69.94,7,14000
PAFA,12/24/2024 7:53,15,6,66.95,7,14000
PAFA,3/16/2023 15:53,-6,-17,57.89,7,14000
PAFA,5/6/2023 10:53,42,27,54.78,7,14000
PAFA,1/19/2025 10:53,15,9,76.68,6,14000
PAFA,11/15/2024 6:53,-1,-8,71.47,6,14000
PAFA,11/15/2024 5:53,-3,-10,71.23,6,14000
PAFA,3/30/2024 23:53,43,20,39.46,6,14000
PAFA,2/13/2024 5:53,19,14,80.52,5,14000
PAFA,10/31/2024 17:53,10,4,76.18,5,14000
PAFA,11/8/2024 3:53,23,16,74.15,5,14000
PAFA,1/7/2024 15:53,4,-3,72.06,5,14000
PAFA,4/11/2024 14:53,28,18,65.69,5,14000
PAFA,10/29/2024 14:53,21,16,80.69,4,14000
PAFA,9/20/2023 8:53,38,32,78.77,4,14000
PAFA,11/15/2024 4:53,-4,-11,71.11,4,14000
PAFA,1/27/2025 1:53,38,29,69.74,4,14000
PAFA,4/18/2024 12:53,36,27,69.51,4,14000
PAFA,2/27/2025 8:53,5,-3,68.83,4,14000
PAFA,3/3/2024 17:53,-14,-22,66.3,4,14000
PAFA,12/12/2024 8:53,15,11,83.84,3,14000
PAFA,2/5/2023 4:53,-0.9,-5,81.87,3,14000
PAFA,11/8/2024 2:53,21,16,80.69,3,14000
PAFA,11/8/2024 4:53,21,16,80.69,3,14000
PAFA,2/13/2024 4:53,16,11,80.27,3,14000
PAFA,12/26/2023 21:53,-14,-19,77.5,3,14000
PAFA,8/16/2024 11:53,56,48,74.45,3,14000
PAFA,12/9/2023 6:53,-4,-11,71.11,3,14000
PAFA,5/17/2024 13:53,41,32,70.08,3,14000
PAFA,5/6/2023 12:53,37,28,69.63,3,14000
PAFA,3/3/2024 16:53,-14,-22,66.3,3,14000
PAFA,4/18/2024 11:53,37,26,64.11,3,14000
PAFA,12/12/2024 7:53,15,12,87.65,0,14000
PAFA,10/24/2023 11:53,19,15,84.12,0,14000
PAFA,12/12/2024 9:53,18,14,84.05,0,14000
PAFA,12/12/2024 11:53,18,13,80.44,0,14000
PAFA,1/21/2025 17:53,13,8,80.02,0,14000
PAFA,1/21/2025 13:53,11,6,79.85,0,14000
PAFA,11/16/2023 14:53,10,5,79.76,0,14000
PAFA,9/5/2024 8:53,49,43,79.68,0,14000
PAFA,1/17/2024 19:53,4,-1,79.23,0,14000
PAFA,1/27/2025 4:53,34,28,78.43,0,14000
PAFA,11/8/2024 1:53,25,19,77.62,0,14000
PAFA,12/26/2023 22:53,-13,-18,77.6,0,14000
PAFA,3/19/2023 13:53,18,12,76.97,0,14000
PAFA,2/7/2024 2:53,-1,-7,75.04,0,14000
PAFA,1/10/2023 4:53,-0.9,-7,74.33,0,14000
PAFA,12/20/2024 18:53,-8,-14,74.28,0,14000
PAFA,2/1/2025 2:53,-22,-28,72.64,0,14000
PAFA,12/23/2023 10:53,1,-6,71.71,0,14000
PAFA,12/30/2023 7:53,-23,-30,68.67,0,14000
PAFA,12/30/2023 6:53,-24,-31,68.53,0,14000
PAFA,12/5/2023 16:53,-4,-12,67.67,0,14000
PAFA,5/6/2023 13:53,38,28,67.2,0,14000
PAFA,3/21/2025 10:53,14,5,66.82,0,14000
PAFA,5/6/2023 11:53,39,28.9,66.79,0,14000
PAFA,12/15/2023 21:53,-17,-26,62.45,0,14000
PAFA,1/12/2025 13:53,36,26,66.69,9,14000
PAFA,5/6/2023 20:53,52,28.9,40.78,9,14000
PAFA,9/10/2023 0:53,69,43,38.95,9,14000
PAFA,9/16/2023 13:53,43,38,82.37,4,14000
PAFA,4/6/2024 14:53,21,16,80.69,3,14000
PAFA,11/23/2024 22:53,12,7,79.93,3,14000
PAFA,6/9/2023 19:53,64,43,46.32,12,14000
PAFA,6/11/2023 4:53,67,41,38.76,9,14000
PAFA,3/13/2025 18:53,15,1,53.16,6,14000
PAFA,6/3/2024 1:53,71,35,26.62,5,14000
PAFA,3/30/2024 15:53,21,16,80.69,4,14000
PAFA,1/27/2025 17:53,28,22,77.89,3,14000
PAFA,2/25/2023 4:53,10,7,87.37,0,14000
PAFA,12/7/2024 18:53,6,1,79.41,0,14000
PAFA,9/1/2024 10:53,51,42,71.18,0,14000
PAFA,5/12/2024 11:53,38,26,61.64,0,14000
PAFA,5/6/2024 2:53,58,28,31.59,13,14000
PAFA,6/3/2024 3:53,68,41,37.32,9,14000
PAFA,5/6/2023 18:53,48,28,45.61,7,14000
PAFA,5/6/2023 19:53,50,28,42.33,7,14000
PAFA,5/5/2024 23:53,59,29,31.76,7,14000
PAFA,12/10/2023 19:53,-14,-22,66.3,5,14000
PAFA,6/5/2024 19:53,67,51,56.41,5,14000
PAFA,3/30/2024 4:53,39,17,40.5,5,14000
PAFA,5/25/2023 6:53,59,40,49.04,4,14000
PAFA,10/27/2024 7:48,10.4,5,78.35,3,14000
PAFA,10/27/2024 7:53,11,5,76.28,3,14000
PAFA,6/25/2023 4:53,66,56,69.88,3,14000
PAFA,4/6/2024 17:53,31,21,66.07,3,14000
PAFA,6/5/2024 20:53,69,51,52.66,3,14000
PAFA,1/27/2023 1:53,1,-0.9,91.47,0,14000
PAFA,1/27/2023 2:53,-4,-7,86.11,0,14000
PAFA,5/27/2023 11:53,45,40,82.19,0,14000
PAFA,1/27/2023 0:53,5,0,79.32,0,14000
PAFA,1/25/2023 10:53,-13,-18,77.6,0,14000
PAFA,2/7/2024 23:53,4,-3,72.06,0,14000
PAFA,6/27/2023 16:53,58,49,71.9,0,14000
PAFA,12/10/2023 10:53,-20,-27,69.07,0,14000
PAFA,10/1/2023 18:53,41,30,64.63,0,14000
PAFA,6/29/2023 1:53,73,50,44.29,0,14000
PAFA,4/10/2023 0:53,10,-6,47.54,8,14000
PAFA,9/10/2023 3:53,62,42,47.82,7,14000
PAFA,6/21/2024 3:53,70,45,40.63,4,14000
PAFA,11/24/2024 19:53,18,14,84.05,0,14000
PAFA,5/6/2023 4:53,53,28,37.74,10,14000
PAFA,5/6/2023 3:53,56,25,30.1,5,14000
PAFA,5/6/2023 2:53,56,23,27.69,4,14000
PAFA,12/4/2024 20:53,10,5,79.76,3,14000
PAFA,6/29/2023 6:53,68,56,65.22,3,14000
PAFA,8/7/2024 21:53,75,54,47.99,3,14000
PAFA,1/23/2025 18:53,20,17,87.92,0,14000
PAFA,12/4/2024 21:53,13,9,83.7,0,14000
PAFA,2/24/2024 18:53,1,-4,78.95,0,14000
PAFA,2/24/2024 17:53,-3,-8,78.58,0,14000
PAFA,10/11/2023 4:53,24,20,84.46,4,14000
PAFA,10/11/2023 4:19,26,20,77.71,4,14000
PAFA,9/2/2023 22:53,51,35,54.12,11,14000
PAFA,5/12/2024 5:53,52,23,31.93,8,14000
PAFA,8/29/2024 21:53,59,47,64.36,6,14000
PAFA,6/11/2023 0:53,70,38,30.88,6,14000
PAFA,4/11/2023 1:53,12.9,-7,39.63,4,14000
PAFA,6/11/2023 1:53,69,38,31.85,4,14000
PAFA,10/11/2023 5:53,24,20,84.46,3,14000
PAFA,1/1/2023 23:53,15.1,10,79.84,3,14000
PAFA,2/14/2023 2:53,-5,-9.9,79.16,0,14000
PAFA,2/14/2023 1:53,-3,-9.9,71.25,0,14000
PAFA,3/3/2025 0:53,31,20,63.32,0,14000
PAFA,7/10/2024 9:53,54,51,89.55,6,14000
PAFA,7/10/2024 10:53,53,49,86.23,4,14000
PAFA,8/26/2023 23:53,66,55,67.64,3,14000
PAFA,3/19/2025 1:53,17,3,53.48,6,14000
PAFA,7/17/2024 18:53,54,48,80.07,0,14000
PAFA,7/6/2024 5:53,64,53,67.41,4,14000
PAFA,7/6/2024 4:53,65,53,65.09,4,14000
PAFA,7/11/2024 23:53,67,52,58.53,3,14000
PAFA,10/15/2023 16:53,30,27,88.44,0,14000
PAFA,10/15/2023 17:25,28,25,88.33,0,14000
PAFA,8/24/2024 5:53,50,45,82.86,0,14000
PAFA,10/13/2024 12:53,36,31,81.86,6,14000
PAFA,7/15/2024 15:53,51,47,86.12,0,14000
PAFA,1/25/2024 6:05,-22,-30,65.15,0,14000
PAFA,1/25/2024 6:53,-23,-33,58.2,0,14000
PAFA,8/24/2024 4:53,50,46,86.06,3,14000
PAFA,1/18/2024 3:53,2,-3,79.04,3,14000
PAFA,6/16/2023 22:53,73,37,26.92,12,13000
PAFA,3/14/2025 5:53,16,0,48.57,11,13000
PAFA,7/10/2023 12:53,65,38,36.82,11,13000
PAFA,12/24/2024 0:53,16,7,67.07,10,13000
PAFA,3/14/2025 4:53,18,1,46.68,10,13000
PAFA,6/16/2023 23:53,73,40,30.16,10,13000
PAFA,3/19/2025 6:53,14,1,55.54,9,13000
PAFA,3/14/2025 22:53,28,7,40.41,9,13000
PAFA,5/25/2023 4:53,65,37,35.54,9,13000
PAFA,1/10/2023 10:53,1.9,-4,75.71,8,13000
PAFA,10/29/2024 18:53,23,15,70.99,8,13000
PAFA,1/11/2025 16:53,34,21,58.56,8,13000
PAFA,3/31/2025 2:53,25,7,45.75,8,13000
PAFA,6/16/2023 14:53,62,35,36.37,8,13000
PAFA,9/14/2024 22:53,56,43,61.59,7,13000
PAFA,5/28/2023 12:53,52,34,50.12,7,13000
PAFA,5/6/2023 5:53,50,30,45.93,7,13000
PAFA,4/30/2024 3:53,52,17,24.73,7,13000
PAFA,11/29/2023 1:53,21,17,84.26,6,13000
PAFA,10/1/2023 7:53,33,28,81.63,6,13000
PAFA,11/15/2023 11:53,22,16,77.34,6,13000
PAFA,12/21/2024 20:53,2,-4,75.36,6,13000
PAFA,11/2/2024 18:53,16,9,73.41,6,13000
PAFA,10/29/2024 21:53,25,15,65.3,6,13000
PAFA,6/17/2023 19:53,67,51,56.82,6,13000
PAFA,7/15/2024 20:53,61,45,55.57,6,13000
PAFA,5/28/2023 10:53,52,35,52.36,6,13000
PAFA,9/6/2024 1:53,68,42,38.79,6,13000
PAFA,11/29/2023 0:53,20,14,77.16,5,13000
PAFA,12/10/2024 4:53,31,24,74.97,5,13000
PAFA,3/19/2025 16:53,1,-7,68.32,5,13000
PAFA,9/10/2023 7:53,54,43,66.24,5,13000
PAFA,6/16/2023 16:53,65,39,38.44,5,13000
PAFA,6/16/2023 15:53,63,37,37.99,5,13000
PAFA,7/3/2023 21:53,73,44,35.46,5,13000
PAFA,6/2/2024 1:53,72,34,24.72,5,13000
PAFA,5/7/2024 9:53,31,28,88.48,4,13000
PAFA,7/17/2024 7:53,54,50,86.29,4,13000
PAFA,11/28/2023 18:53,15,11,83.84,4,13000
PAFA,12/4/2024 10:53,13,9,83.7,4,13000
PAFA,8/29/2023 11:53,52,47,82.99,4,13000
PAFA,1/21/2025 21:53,25,20,81.01,4,13000
PAFA,11/30/2023 6:53,13,8,80.02,4,13000
PAFA,2/16/2025 11:53,2,-4,75.36,4,13000
PAFA,6/3/2024 8:53,55,44,66.36,4,13000
